19487	19363
19487	22986
19487	26602
19487	21586
19487	28226
19487	26170
19519	19519
19519	22156
19551	19551
19615	19615
19647	19647
19711	19711
19775	19775
19807	19807
19903	19903
19935	19935
19967	19967
19999	19999
20063	20063
20095	20095
20191	20191
20223	20223
20255	20255
20287	20287
20383	20383
20415	20415
20479	20479
20511	20511
20543	20543
20575	20575
20607	20607
20735	20735
20735	24675
20735	22373
20735	20454
20735	26643
20735	27606
20735	20471
20767	20767
20831	20831
20863	20863
20927	20927
20959	20959
20991	20991
21055	21055
21087	21087
21119	21119
21151	21151
21183	21183
21215	21215
21247	21247
21343	21343
21343	21344
21343	21347
21343	33355
21407	21407
21439	21439
21471	21471
21503	21503
21535	21535
21567	21567
21599	21599
21631	21631
21663	21663
21695	21695
21791	21791
21791	12417
21855	21855
21887	21887
21983	21983
22015	22015
22047	22047
22111	22111
22175	22175
22207	22207
22207	20998
22207	9837
22239	22239
22271	22271
22303	22303
22367	22367
25599	25599
25631	25631
25695	25695
25759	25759
25791	25791
25855	25855
25887	25887
25887	28703
25887	25888
25887	22186
25919	25919
25951	25951
25983	25983
26079	26079
26111	26111
26143	26143
26175	26175
26207	26207
26271	26271
26303	26303
26335	26335
26335	20201
26335	29068
26335	27997
26399	26399
26399	30242
26399	18640
26431	26431
26463	26463
26495	26495
26527	26527
26527	25418
26559	26559
26591	26591
26623	26623
26687	26687
26719	26719
26751	26751
26783	26783
26815	26815
26847	26847
26911	26911
26943	26943
27039	27039
27071	27071
27135	27135
27167	27167
27167	12776
27199	27199
27231	27231
27263	27263
27327	27327
27359	27359
27423	27423
27455	27455
27487	27487
27519	27519
27551	27551
27583	27583
27615	27615
27647	27647
27679	27679
27711	27711
27775	27775
27839	27839
27839	29702
27839	26025
27871	27871
27903	27903
27935	27935
27967	27967
28031	28031
28063	28063
28127	28127
28159	28159
28159	22920
28159	23858
28159	20925
28159	23966
28223	28223
28255	28255
28287	28287
28351	28351
28415	28415
28447	28447
28479	28479
28511	28511
28543	28543
28575	28575
28607	28607
28639	28639
28671	28671
28767	28767
31999	31999
32031	32031
32063	32063
32095	32095
32127	32127
32159	32159
32191	32191
32223	32223
32351	32351
32351	8927
32351	8935
32351	8937
32383	32383
32415	32415
32447	32447
32479	32479
32543	32543
32607	32607
32639	32639
32671	32671
32735	32735
32767	32767
32831	32831
32863	32863
32895	32895
32927	32927
32959	32959
32991	32991
33023	33023
33055	33055
33087	33087
33119	33119
33151	33151
33183	33183
33215	33215
33247	33247
33247	11418
33279	33279
33343	33343
33375	33375
33407	33407
33471	33471
33503	33503
33535	33535
33567	33567
33599	33599
33631	33631
33727	33727
33759	33759
33791	33791
33887	33887
33919	33919
33951	33951
34015	34015
34143	34143
34175	34175
34207	34207
34239	34239
34303	34303
34335	34335
34367	34367
34431	34431
34495	34495
34527	34527
34559	34559
34559	4031
34559	34560
34559	4209
34591	34591
34623	34623
34623	31414
34687	34687
34751	34751
34751	35821
34751	35822
34751	35823
34751	34750
34783	34783
34815	34815
34847	34847
34879	34879
34943	34943
34943	16415
34943	33855
34943	33983
34943	34399
34943	10048
34943	15104
34943	16544
34943	31584
34943	33856
34943	33888
34943	33984
34943	34016
34943	34048
34943	1666
34943	15297
34943	17313
34943	31905
34943	34017
34943	34177
34943	31010
34943	33858
34943	34178
34943	34402
34943	33635
34943	33987
34943	34179
34943	34403
34943	34947
34943	35491
34943	30628
34943	33860
34943	34724
34943	33029
34943	33957
34943	34021
34943	34181
34943	34853
34943	36101
34943	15110
34943	33958
34943	33990
34943	34022
34943	34182
34943	34726
34943	34982
34943	36230
34943	33863
34943	33959
34943	33991
34943	34183
34943	34407
34943	36167
34943	33864
34943	34024
34943	34184
34943	36392
34943	4361
34943	14729
34943	31401
34943	33993
34943	34025
34943	34185
34943	35177
34943	35305
34943	35785
34943	36265
34943	31338
34943	33962
34943	34026
34943	35178
34943	35306
34943	36266
34943	8779
34943	13579
34943	31147
34943	33867
34943	33995
34943	34027
34943	34091
34943	34187
34943	34955
34943	35179
34943	35307
34943	8780
34943	34188
34943	34412
34943	34796
34943	35308
34943	36108
34943	8781
34943	13197
34943	18029
34943	33997
34943	34093
34943	34157
34943	34285
34943	34413
34943	35309
34943	35629
34943	35693
34943	8782
34943	34094
34943	34158
34943	34510
34943	34798
34943	35310
34943	36750
34943	33743
34943	34095
34943	34287
34943	34799
34943	35311
34943	18224
34943	21136
34943	32016
34943	33968
34943	34160
34943	34352
34943	34416
34943	36368
34943	5553
34943	34001
34943	34033
34943	34161
34943	34769
34943	34897
34943	35057
34943	35281
34943	33810
34943	33970
34943	34034
34943	35058
34943	35250
34943	34003
34943	34195
34943	34194
34943	34963
34943	35155
34943	36115
34943	33972
34943	34164
34943	35156
34943	35284
34943	36564
34943	15093
34943	33973
34943	34005
34943	34037
34943	34197
34943	34613
34943	36757
34943	34006
34943	34038
34943	34166
34943	34198
34943	34422
34943	34998
34943	35318
34943	33751
34943	33975
34943	34167
34943	34455
34943	35479
34943	35543
34943	33976
34943	34040
34943	34360
34943	34456
34943	31513
34943	33849
34943	34041
34943	35033
34943	35769
34943	17818
34943	33722
34943	33850
34943	33978
34943	34170
34943	34394
34943	34458
34943	35034
34943	36378
34943	2971
34943	15803
34943	34011
34943	34043
34943	34395
34943	35067
34943	36763
34943	33852
34943	33884
34943	33980
34943	34012
34943	34044
34943	34172
34943	35068
34943	35836
34943	33949
34943	33981
34943	35037
34943	35773
34943	35933
34943	15966
34943	33950
34943	34014
34943	34174
34943	36510
34975	34975
35039	35039
35071	35071
35103	35103
35135	35135
35167	35167
1601	1601
1633	1633
1761	1761
1793	1793
1857	1857
1889	1889
1921	1921
1953	1953
1985	1985
2017	2017
2081	2081
2145	2145
2177	2177
2177	6454
2177	2175
2177	4254
2209	2209
2273	2273
2305	2305
2305	10958
2337	2337
2337	6305
2337	4131
2337	17754
2337	6300
2401	2401
2433	2433
2465	2465
2561	2561
2625	2625
2657	2657
2688	2688
2720	2720
2752	2752
2848	2848
2880	2880
2912	2912
2944	2944
2976	2976
3008	3008
3040	3040
3136	3136
3168	3168
3200	3200
3232	3232
3264	3264
3296	3296
3328	3328
3392	3392
3456	3456
3488	3488
3520	3520
3552	3552
3584	3584
3616	3616
3648	3648
3680	3680
3680	324
3680	11196
3680	33313
3744	3744
3776	3776
3808	3808
3840	3840
3872	3872
3936	3936
3968	3968
4000	4000
4032	4032
4064	4064
4128	4128
4160	4160
4192	4192
4256	4256
4288	4288
4320	4320
4352	4352
4384	4384
4416	4416
4448	4448
4480	4480
4544	4544
4576	4576
4640	4640
4672	4672
4672	7909
4672	7910
4672	7912
4672	1750
4672	9930
4672	24112
4672	11606
4704	4704
4736	4736
4736	4738
4736	9330
27168	27168
27200	27200
27232	27232
27264	27264
27296	27296
27296	20908
27296	28908
27296	19345
27296	19346
27296	28850
27296	20888
27328	27328
27360	27360
27392	27392
27456	27456
27488	27488
27520	27520
27552	27552
27584	27584
27648	27648
27648	24206
27648	26776
27680	27680
27776	27776
27808	27808
27840	27840
27904	27904
27936	27936
27968	27968
28000	28000
28032	28032
28032	23624
28064	28064
28096	28096
28160	28160
28192	28192
28256	28256
28320	28320
28352	28352
28384	28384
28416	28416
28448	28448
28448	19330
28448	24402
28448	22781
28480	28480
28512	28512
28512	8482
28544	28544
28576	28576
28608	28608
28640	28640
28672	28672
28704	28704
28736	28736
28736	27521
28736	22418
28736	18615
28768	28768
28864	28864
28896	28896
28928	28928
28960	28960
29088	29088
29120	29120
29152	29152
29184	29184
29216	29216
29216	7487
29216	5672
29216	12814
29248	29248
29280	29280
29344	29344
29376	29376
29408	29408
29408	32593
29440	29440
29440	20736
29472	29472
29504	29504
29536	29536
29568	29568
29600	29600
29600	15623
29600	942
29632	29632
29664	29664
29696	29696
29728	29728
29760	29760
29792	29792
29856	29856
29888	29888
29952	29952
29984	29984
30016	30016
30048	30048
30080	30080
30112	30112
30144	30144
30176	30176
30240	30240
30272	30272
30272	28110
30272	20047
30272	20048
30272	20049
30272	20050
30272	23571
30336	30336
30368	30368
30400	30400
30400	1728
30400	31848
30464	30464
30496	30496
30528	30528
30560	30560
30592	30592
30624	30624
30656	30656
30720	30720
30752	30752
30784	30784
30784	15398
30816	30816
30848	30848
30880	30880
30912	30912
30944	30944
30976	30976
31008	31008
31072	31072
31072	28190
31072	36094
31072	34985
31072	34703
31072	1845
31104	31104
31168	31168
31232	31232
31264	31264
31296	31296
31360	31360
31392	31392
31424	31424
31488	31488
31488	36257
31488	24420
31488	16999
31488	28362
31488	32171
31488	6960
31488	19440
31488	35896
31520	31520
31552	31552
31616	31616
31680	31680
31712	31712
31744	31744
31776	31776
31808	31808
31840	31840
31904	31904
31936	31936
31968	31968
32000	32000
32064	32064
32128	32128
32192	32192
32224	32224
32288	32288
32320	32320
32352	32352
32384	32384
32416	32416
32448	32448
32480	32480
32512	32512
32544	32544
32576	32576
32608	32608
32640	32640
32672	32672
32704	32704
32736	32736
32800	32800
32832	32832
32864	32864
32896	32896
32928	32928
32992	32992
33024	33024
33120	33120
33152	33152
33184	33184
33216	33216
33248	33248
33280	33280
33344	33344
33376	33376
33408	33408
33440	33440
33472	33472
33504	33504
33504	35551
33504	1697
33504	8352
33504	13664
33504	17409
33504	36769
33504	17794
33504	27842
33504	31330
33504	35042
33504	36802
33504	9635
33504	16835
33504	36611
33504	13668
33504	32068
33504	35780
33504	13413
33504	13669
33504	15781
33504	35941
33504	1703
33504	15462
33504	15680
33504	28614
33504	35942
33504	16103
33504	1705
33504	32968
33504	3817
33504	13417
33504	16105
33504	32489
33504	33769
33504	16106
33504	30986
33504	16107
33504	32523
33504	33547
33504	36235
33504	15180
33504	16109
33504	16111
33504	17519
33504	35119
33504	35663
33504	35855
33504	34320
33504	17521
33504	9106
33504	18514
33504	16147
33504	17523
33504	31539
33504	35411
33504	17524
33504	14485
33504	34485
33504	36053
33504	14486
33504	33846
33504	35254
33504	36406
33504	14487
33504	16407
33504	16472
33504	18328
33504	36408
33504	14489
33504	18329
33504	35994
33504	11452
33504	14172
33504	36316
33504	12829
33504	32894
33504	35806
33536	33536
36768	36768
36800	36800
34	34
66	66
98	98
130	130
194	194
226	226
258	258
290	290
354	354
386	386
418	418
450	450
482	482
514	514
546	546
546	4367
546	6716
578	578
610	610
642	642
674	674
706	706
738	738
770	770
834	834
962	962
994	994
1026	1026
1090	1090
1122	1122
1154	1154
1186	1186
1186	13135
1218	1218
1250	1250
1282	1282
1314	1314
1346	1346
1378	1378
1442	1442
1538	1538
1570	1570
1602	1602
1634	1634
1698	1698
1730	1730
1762	1762
1794	1794
1826	1826
1858	1858
1890	1890
1922	1922
1954	1954
1986	1986
2018	2018
2050	2050
2082	2082
2114	2114
2114	2113
2146	2146
2178	2178
2242	2242
2274	2274
2306	2306
2338	2338
2338	2339
2338	2136
2370	2370
2402	2402
2434	2434
2466	2466
2562	2562
2594	2594
2626	2626
2658	2658
2721	2721
2753	2753
2817	2817
2849	2849
2881	2881
2913	2913
2977	2977
3009	3009
3073	3073
3137	3137
3169	3169
3201	3201
3265	3265
3329	3329
3361	3361
3457	3457
3489	3489
3521	3521
3553	3553
3553	3555
3553	2362
3553	4057
3553	4058
3585	3585
3617	3617
3649	3649
3681	3681
3745	3745
3777	3777
3809	3809
3841	3841
3873	3873
3969	3969
4001	4001
4033	4033
4065	4065
4129	4129
4161	4161
4193	4193
4289	4289
4321	4321
4353	4353
4417	4417
4449	4449
4513	4513
4545	4545
4609	4609
4641	4641
4769	4769
4801	4801
4865	4865
4897	4897
4929	4929
4961	4961
4993	4993
5025	5025
5057	5057
5089	5089
5249	5249
5313	5313
5345	5345
5345	7359
5377	5377
5409	5409
5441	5441
5473	5473
5505	5505
5505	487
5505	31783
5537	5537
5569	5569
5601	5601
5633	5633
5665	5665
5729	5729
5761	5761
5793	5793
5825	5825
5889	5889
5921	5921
5953	5953
5985	5985
6049	6049
6081	6081
6113	6113
6145	6145
6177	6177
6209	6209
6241	6241
6273	6273
12737	12737
12769	12769
12801	12801
12833	12833
12865	12865
12897	12897
12929	12929
12961	12961
13025	13025
13089	13089
13121	13121
13153	13153
13185	13185
13217	13217
13217	27649
13217	29188
13217	25606
13217	19001
13217	14978
13217	31395
13217	28484
13217	1158
13217	15301
13217	11462
13217	968
13217	2727
13217	14567
13217	23528
13217	29704
13217	25099
13217	2125
13217	7212
13217	12269
13217	17869
13217	29037
13217	26964
13217	25754
13217	20957
13217	18671
13217	4112
13217	26192
13217	29206
13217	30576
13217	31216
13217	6673
13217	7633
13217	27922
13217	32818
13217	4115
13217	4755
13217	19891
13217	16788
13217	18708
13217	18964
13217	32916
13217	14197
13217	16661
13217	26325
13217	29974
13217	2711
13217	14071
13217	21175
13217	25975
13217	28791
13217	7160
13217	23768
13217	2777
13217	9913
13217	14169
13217	36057
13217	29466
13217	21499
13217	35131
13217	17788
13217	31516
13217	2174
13217	27774
13313	13313
13345	13345
13377	13377
13441	13441
13473	13473
13505	13505
13569	13569
13601	13601
13601	13600
13601	13597
13601	13598
13633	13633
13665	13665
13697	13697
13761	13761
13793	13793
13825	13825
13857	13857
13857	21541
13857	17234
13889	13889
13921	13921
13953	13953
14017	14017
14049	14049
14113	14113
14209	14209
14241	14241
14273	14273
14305	14305
14337	14337
14369	14369
14401	14401
14433	14433
14497	14497
14529	14529
14561	14561
14593	14593
14657	14657
14689	14689
14753	14753
14849	14849
14881	14881
14913	14913
14945	14945
15009	15009
15041	15041
15073	15073
15105	15105
15137	15137
15137	31352
15169	15169
15233	15233
15329	15329
15361	15361
15393	15393
15457	15457
15489	15489
15521	15521
15553	15553
15585	15585
15617	15617
15649	15649
15681	15681
15681	33474
15681	14595
15681	32752
15681	31831
15713	15713
15745	15745
15777	15777
15777	4171
15777	23277
15777	19131
15809	15809
15841	15841
15905	15905
19201	19201
19233	19233
19265	19265
19297	19297
19329	19329
19393	19393
19425	19425
19521	19521
19521	19520
19585	19585
19617	19617
19649	19649
19681	19681
19681	27743
19681	14785
19713	19713
19745	19745
19777	19777
19841	19841
19873	19873
19905	19905
19937	19937
19969	19969
20001	20001
20033	20033
20065	20065
20097	20097
20161	20161
20193	20193
20193	23106
20193	28998
20193	28139
20193	24045
20193	20090
20193	27454
20225	20225
20257	20257
20385	20385
20385	18475
20385	23477
20385	23893
20417	20417
20481	20481
20513	20513
20545	20545
20577	20577
20641	20641
20673	20673
20737	20737
20769	20769
20801	20801
20833	20833
20897	20897
20929	20929
20993	20993
21025	21025
21089	21089
21089	21090
21089	21091
21121	21121
21153	21153
21153	13411
21153	22812
21185	21185
21217	21217
21217	26508
21217	23982
21249	21249
21281	21281
21313	21313
21345	21345
21377	21377
21441	21441
21473	21473
21505	21505
21505	21504
21537	21537
21569	21569
21601	21601
21665	21665
21697	21697
21729	21729
21761	21761
21793	21793
21825	21825
21889	21889
21921	21921
22017	22017
22049	22049
22113	22113
22145	22145
22145	22144
22177	22177
22209	22209
22241	22241
22273	22273
22305	22305
22305	22304
25537	25537
25569	25569
25601	25601
25633	25633
25665	25665
25697	25697
25729	25729
25761	25761
25857	25857
25921	25921
25953	25953
25985	25985
26017	26017
26049	26049
26081	26081
26113	26113
26145	26145
26177	26177
26209	26209
26241	26241
26273	26273
26305	26305
26337	26337
26369	26369
26401	26401
26433	26433
26465	26465
26529	26529
26561	26561
26689	26689
26721	26721
26753	26753
26785	26785
26881	26881
26881	31060
26913	26913
26977	26977
27041	27041
27073	27073
27105	27105
27137	27137
27169	27169
27169	21732
27169	26628
27169	22470
27169	26476
27169	29965
27169	22734
27169	24587
27169	25051
27201	27201
27233	27233
27265	27265
27329	27329
27361	27361
27393	27393
27425	27425
27425	27424
27457	27457
27489	27489
27585	27585
27681	27681
27745	27745
27777	27777
27809	27809
27841	27841
27873	27873
27905	27905
27937	27937
27969	27969
28001	28001
28033	28033
28097	28097
28097	23751
28097	23752
28097	18550
28129	28129
28225	28225
28257	28257
28289	28289
28321	28321
28385	28385
28385	25159
28385	24121
28385	23997
28417	28417
28449	28449
18350	18350
18382	18382
18414	18414
18446	18446
18478	18478
18510	18510
18542	18542
18574	18574
18606	18606
18638	18638
18734	18734
18766	18766
18798	18798
18830	18830
18862	18862
18862	20871
18894	18894
18894	25462
18926	18926
18958	18958
18990	18990
19022	19022
19118	19118
19118	29935
19118	22739
19118	28117
19118	28949
19150	19150
19182	19182
19246	19246
19278	19278
19310	19310
19374	19374
19374	19375
19374	19376
19374	19377
19374	19378
19374	22994
19438	19438
19502	19502
19502	23400
19534	19534
19598	19598
19598	28360
19662	19662
19694	19694
19726	19726
19790	19790
19790	23203
19790	26769
19822	19822
19854	19854
19918	19918
20046	20046
20078	20078
20110	20110
20142	20142
20174	20174
20270	20270
20302	20302
20334	20334
23566	23566
23566	23565
23598	23598
23598	11961
23662	23662
23726	23726
23758	23758
23854	23854
23886	23886
23950	23950
24014	24014
24046	24046
24078	24078
24110	24110
24142	24142
24174	24174
24238	24238
24270	24270
24302	24302
24366	24366
24398	24398
24430	24430
24462	24462
24462	24463
24462	28606
24494	24494
24526	24526
24558	24558
24590	24590
24622	24622
24686	24686
24750	24750
24782	24782
24782	26866
24782	8115
24846	24846
24878	24878
24910	24910
24942	24942
24974	24974
25006	25006
25070	25070
25134	25134
25198	25198
25230	25230
25262	25262
25294	25294
25326	25326
25358	25358
25390	25390
25422	25422
25486	25486
25518	25518
25550	25550
25614	25614
25646	25646
25678	25678
25710	25710
25742	25742
25774	25774
25806	25806
25838	25838
25902	25902
25934	25934
25998	25998
26030	26030
26062	26062
26094	26094
26126	26126
26158	26158
26190	26190
26254	26254
26286	26286
26318	26318
26350	26350
26382	26382
26414	26414
26478	26478
26478	25454
26510	26510
26542	26542
26542	24469
26606	26606
26638	26638
26670	26670
26702	26702
26734	26734
29966	29966
29998	29998
29998	28486
30030	30030
30062	30062
30094	30094
30126	30126
30190	30190
30190	3632
30222	30222
30286	30286
30318	30318
30350	30350
30382	30382
30414	30414
30446	30446
30446	33096
30510	30510
30542	30542
30638	30638
30670	30670
30702	30702
30734	30734
30766	30766
30798	30798
30830	30830
30862	30862
30894	30894
30926	30926
30958	30958
30990	30990
31022	31022
31022	3566
31022	3568
31054	31054
31086	31086
31150	31150
31182	31182
31214	31214
31246	31246
31278	31278
31310	31310
31374	31374
31438	31438
31470	31470
31502	31502
31534	31534
31598	31598
31630	31630
31662	31662
31694	31694
31726	31726
31758	31758
31790	31790
31822	31822
31854	31854
31886	31886
31918	31918
31982	31982
32014	32014
32046	32046
32078	32078
32110	32110
32142	32142
32174	32174
32206	32206
32238	32238
32366	32366
32398	32398
32430	32430
32462	32462
32462	16206
32494	32494
32526	32526
32558	32558
32622	32622
32654	32654
32686	32686
32750	32750
32814	32814
32846	32846
32878	32878
32942	32942
32974	32974
32974	32973
33006	33006
33038	33038
33070	33070
33102	33102
33134	33134
36366	36366
36430	36430
36462	36462
36494	36494
36526	36526
36558	36558
36590	36590
36622	36622
36654	36654
36686	36686
36718	36718
36782	36782
36782	10047
36782	22143
36782	13472
36782	15936
36782	32032
36782	33568
36782	31201
36782	1411
36782	15938
36782	16578
36782	28611
36782	35043
36782	3718
36782	16166
36782	5446
36782	32806
36782	4871
36782	15944
36782	35144
36782	15945
36782	35433
36782	33163
36782	35660
36782	27408
36782	32113
36782	26163
36782	30099
36782	32947
36782	16950
36782	34839
36782	33529
36782	14203
36782	6748
36782	10044
36782	14204
36782	14205
36782	18718
16	16
48	48
80	80
112	112
144	144
176	176
208	208
240	240
304	304
336	336
368	368
368	11296
400	400
432	432
496	496
560	560
592	592
624	624
656	656
688	688
720	720
752	752
816	816
816	35340
848	848
912	912
944	944
1008	1008
1040	1040
1072	1072
1104	1104
1136	1136
1168	1168
1200	1200
1232	1232
1264	1264
1296	1296
1360	1360
1392	1392
1424	1424
1488	1488
1520	1520
1552	1552
1584	1584
1616	1616
1648	1648
1680	1680
1744	1744
1744	3341
1776	1776
1808	1808
1840	1840
1872	1872
1904	1904
1936	1936
1968	1968
2032	2032
2064	2064
2096	2096
2128	2128
2128	2127
2160	2160
2192	2192
2224	2224
2256	2256
2320	2320
2352	2352
2416	2416
2448	2448
2480	2480
2512	2512
2544	2544
2608	2608
2672	2672
2703	2703
2703	2702
2735	2735
9167	9167
9199	9199
9231	9231
9263	9263
9263	33589
9327	9327
9359	9359
9391	9391
9423	9423
9455	9455
9487	9487
9519	9519
9583	9583
9615	9615
9647	9647
9679	9679
9711	9711
9743	9743
9775	9775
9807	9807
9839	9839
9903	9903
9935	9935
9967	9967
9999	9999
10031	10031
10063	10063
10095	10095
10127	10127
10159	10159
10191	10191
10191	12820
10191	27768
10223	10223
10287	10287
10319	10319
10351	10351
10383	10383
10415	10415
10447	10447
10479	10479
10511	10511
10543	10543
10575	10575
10607	10607
10639	10639
10703	10703
10703	7807
10767	10767
10799	10799
10831	10831
10863	10863
10895	10895
10927	10927
10959	10959
10991	10991
11023	11023
11087	11087
11119	11119
11183	11183
11215	11215
11247	11247
11279	11279
11311	11311
11311	11312
11343	11343
11375	11375
11407	11407
11439	11439
11471	11471
11503	11503
11535	11535
11567	11567
11599	11599
11631	11631
11663	11663
11695	11695
11727	11727
11727	21001
11759	11759
11791	11791
11823	11823
11855	11855
11887	11887
11919	11919
11951	11951
11983	11983
12015	12015
12047	12047
12079	12079
12111	12111
12143	12143
12175	12175
12271	12271
12335	12335
18767	18767
18799	18799
18831	18831
18863	18863
18895	18895
18927	18927
18959	18959
19023	19023
19023	29677
19087	19087
19119	19119
19151	19151
19247	19247
19279	19279
19311	19311
19343	19343
19407	19407
19439	19439
19471	19471
19503	19503
19663	19663
19695	19695
19727	19727
19759	19759
19823	19823
19855	19855
19887	19887
19919	19919
19951	19951
19983	19983
19983	25793
20015	20015
20079	20079
20079	29567
20079	26593
20111	20111
20143	20143
20175	20175
20207	20207
20207	20206
20239	20239
20271	20271
20303	20303
20367	20367
20399	20399
20431	20431
20463	20463
20495	20495
20527	20527
20559	20559
20591	20591
20623	20623
20687	20687
20687	20686
20719	20719
20783	20783
20815	20815
20815	20816
20815	19067
20879	20879
20911	20911
20911	27801
20911	14686
21007	21007
21039	21039
21071	21071
21103	21103
21135	21135
21167	21167
21199	21199
21231	21231
21263	21263
21295	21295
21359	21359
21391	21391
21423	21423
21455	21455
21487	21487
21487	18848
21487	24672
21487	20321
21487	28642
21487	18538
21487	18539
21487	18540
21487	18541
21487	28079
21487	20145
21487	26897
21487	24882
21487	25586
21487	24116
21487	25429
21487	20062
21487	27382
21487	25637
21487	19089
21487	21054
21487	20135
21519	21519
21551	21551
21583	21583
21615	21615
21647	21647
21679	21679
21775	21775
21775	22854
21839	21839
21871	21871
21903	21903
21935	21935
25199	25199
25231	25231
25295	25295
25327	25327
25359	25359
25391	25391
25423	25423
25455	25455
25487	25487
25519	25519
25551	25551
25583	25583
25583	22400
25647	25647
25647	22369
25711	25711
25743	25743
25743	19299
25775	25775
25807	25807
25807	26439
25807	29033
25807	23342
25839	25839
25871	25871
25871	25870
25903	25903
25935	25935
25967	25967
25999	25999
26031	26031
26063	26063
26095	26095
26127	26127
26191	26191
26223	26223
26223	21888
26223	26222
26255	26255
26255	22607
26287	26287
26319	26319
26351	26351
26415	26415
26447	26447
26479	26479
26479	25625
26479	25882
26511	26511
26511	22758
26543	26543
26575	26575
26607	26607
26639	26639
26671	26671
26735	26735
26767	26767
26799	26799
26831	26831
26863	26863
26895	26895
26927	26927
26991	26991
26991	23146
27023	27023
27055	27055
27087	27087
27119	27119
27151	27151
27183	27183
27183	22918
27183	25945
27215	27215
27247	27247
27279	27279
27343	27343
27343	29218
27375	27375
27407	27407
27439	27439
27439	1729
27439	22243
27439	14356
27439	36123
27471	27471
27503	27503
27567	27567
27631	27631
27663	27663
27695	27695
27727	27727
27823	27823
27823	26367
27855	27855
27919	27919
27919	22866
27919	30904
27983	27983
28015	28015
28047	28047
28111	28111
28143	28143
28175	28175
28207	28207
28239	28239
28271	28271
28303	28303
28335	28335
34767	34767
34863	34863
34895	34895
34927	34927
34959	34959
34991	34991
35023	35023
35055	35055
35087	35087
35151	35151
35183	35183
35215	35215
35247	35247
35279	35279
35343	35343
35407	35407
35471	35471
35503	35503
35503	25900
35695	35695
35727	35727
35759	35759
35791	35791
35887	35887
35919	35919
35919	26453
35983	35983
36015	36015
36047	36047
36079	36079
36111	36111
36143	36143
36175	36175
36239	36239
36303	36303
36335	36335
36367	36367
36399	36399
36431	36431
36463	36463
36495	36495
36527	36527
36527	22463
36527	15253
36527	36701
36559	36559
36591	36591
36623	36623
36655	36655
36687	36687
36751	36751
36783	36783
17	17
81	81
113	113
145	145
177	177
209	209
241	241
273	273
273	25825
305	305
369	369
401	401
433	433
465	465
497	497
625	625
657	657
689	689
753	753
785	785
817	817
881	881
881	14242
881	25443
881	28688
881	20342
881	15102
913	913
945	945
977	977
1009	1009
1041	1041
1073	1073
1169	1169
1233	1233
1265	1265
1297	1297
1329	1329
1393	1393
1425	1425
1425	22034
1457	1457
1489	1489
1521	1521
1585	1585
1649	1649
1681	1681
1681	25353
1713	1713
1745	1745
1777	1777
1809	1809
1841	1841
1841	1842
1873	1873
1937	1937
1969	1969
2001	2001
2033	2033
2065	2065
2097	2097
2161	2161
2193	2193
2257	2257
2289	2289
